SN,Time,EO2 - Flow - F202,EO3 - Power,EO3 - Flow - F210,G1 - Vifte,EO5 - AO0 - Power,EO5 - AO1 - Flow - F-EO5,EO5 - AO2 - T1 - T-EO5in,EO5 - AO3 - T2 - T-EO5ut,EO7 - AO0 - Power1,EO7 - AO1 - Flow - F205,EO7 - AO2 - Power2,EO7 - AO3 - T2 - T-EO7ut,Strømmåling JP2,Strømmåling JP3,Strømmåling JP4,T1,T7,T13,T29,T32,T37,T40,T42,T52,T74,T80,T113,T132,T137,T138,T147,T153,T162,T301,T302,TC4 - Ledig 12,TC5 - Ledig 11,TC6 - Ledig 10,TC7 - Ledig 9,TC8 - Ledig 8,TC9 - Ledig 7,TC10 - Ledig 6,TC11 - Ledig 5,TC12 - Ledig 4,TC13 - Ledig 3,TC14 - Ledig 2,TC15 - Ledig 1,Vifte SP,JP1 SP,Y221 SP,Y223,Y224 SP,Y301 SP,Y302 SP,Y303 SP,Y304 SP,AO9 - Ledig 7,AO10 - Ledig 6,AO11 - Ledig 5,AO12 - Ledig 4,AO13 - Ledig 3,AO14 - Ledig 2,AO15 - Ledig 1,Heater ON,JP1 - Power start,JP2 start,JP3 start,JP4 start,JP5 start,JP301 start,Vifte start,JP1 start,DO9 - K10 - Ledig 23,DO10 - Ledig 22,DO11 - Ledig 21,DO12 - Ledig 20,DO13 - Ledig 19,DO14 - Ledig 18,DO15 - Ledig 17,DO16 - Ledig 16,DO17 - Ledig 15,DO18 - Ledig 14,DO19 - Ledig 13,DO20 - Ledig 12,DO21 - Ledig 11,DO22 - Ledig 10,DO23 - Ledig 9,DO24 - Ledig 8,DO25 - Ledig 7,DO26 - Ledig 6,DO27 - Ledig 5,DO28 - Ledig 4,DO29 - Ledig 3,DO30 - Ledig 2,DO31 - Ledig 1,EO8,EO8 - AO1 - Flow - F206,EO8 - AO2 - Power2,EO8 - AO3 - T2 - T-EO8ut,EO1 - AO0 - Power,EO1 - AO1 - Flow - F-EO1,EO1 - AO2 - T1 - T-EO1in,EO1 - AO3 - T2 - T-EO1ut,EO4 - AO0 - Power,EO4 - AO1 - Flow - F-EO4,EO4 - AO2 - T1 - T-EO4in,EO4 - AO3 - T2 - T-EO4ut,AI12 - Ledig 4,AI13 - Ledig 3,AI14 - Ledig 2,AI15 - Ledig 1,,,error
687,12:05:15,0.01706779,0.012658536,86.62487268,68.52757931,4.998117685,487.7620116,47.55881667,37.16470778,-0.046718866,-0.588655472,-0.114997029,29.39799607,0.348356783,0.177332819,0.213942409,47.4031637,36.65793677,43.08605181,30.96265656,27.63774904,21.91467101,34.12132644,31.12340366,27.43238947,27.60227794,25.7500342,38.19778135,39.92513619,38.57388115,38.39287281,32.86899841,38.06752373,38.63938397,33.37877271,49.23673536,-56895.95276,-56895.95276,-56895.95276,-56895.95276,-56895.95276,-56895.95276,-56895.95276,-56895.95276,-56895.95276,-56895.95276,-56895.95276,-56895.95276,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.057646871,288.4727329,5.995795727,28.06735218,2.695405483,502.4263859,47.82937109,41.3170445,5.58812499,271.7598081,44.20533836,28.24099481,-5.51E-08,-1.05E-07,1.05E-08,-5.25E-08,,,4.2499658
688,12:05:16,0.030443072,0.012519211,86.61071062,68.51304024,4.997547269,487.7467677,47.55881667,37.16565192,-0.045686215,-0.586688519,-0.114505291,29.4000417,0.348116159,0.177384287,0.227689445,47.40316561,36.6037005,43.07768094,30.97146488,27.6347952,21.91996596,34.61934575,31.31523894,27.44308233,27.62456336,25.76236268,38.20445815,39.90828665,38.40132624,38.40466231,32.88766849,38.09670262,38.63785284,33.3761017,49.01248384,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.058261544,288.4890586,5.995815396,28.06532621,2.695838213,502.4185181,47.82952845,41.3163954,5.58814466,271.7590705,44.20508265,28.23965728,-2.36E-08,-7.61E-08,1.31E-08,2.62E-09,,,4.23763732
689,12:05:17,0.035557151,0.012027472,86.64660752,68.52479279,4.998884797,487.7588153,47.55751848,37.1646291,-0.045784563,-0.590622425,-0.115941167,29.21613157,0.34828499,0.177229553,0.217565209,47.40316561,36.6037005,43.07768094,30.97146488,27.6347952,21.91996596,34.61934575,31.31523894,27.44308233,27.62456336,25.76236268,38.20445815,39.90828665,38.40132624,38.40466231,32.88766849,38.09670262,38.63785284,33.3761017,49.01248384,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,-56897.09366,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.058032066,288.4841412,5.995382667,28.06973219,2.695012093,502.4202392,47.82864332,41.31663144,5.587672591,271.7659548,44.2049253,28.24001133,-1.13E-07,-2.10E-08,3.67E-08,-1.02E-07,,,4.23763732
690,12:05:18,0.040376186,0.012830645,86.61336601,68.52521896,4.998432398,487.7207056,47.55623996,37.16679275,-0.04580915,-0.589737296,-0.113423467,29.21638727,0.348185003,0.177402318,0.214975387,47.51923045,36.64037649,43.08722462,30.96905199,27.62440741,21.92579139,34.30712145,31.49172941,27.44565588,27.641233,25.78115177,38.20964538,39.54901857,38.23968084,38.40028408,32.89651066,38.0855543,38.64272236,33.37630511,49.11742779,-56896.84217,-56896.84217,-56896.84217,-56896.84217,-56896.84217,-56896.84217,-56896.84217,-56896.84217,-56896.84217,-56896.84217,-56896.84217,-56896.84217,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.058712304,288.4791255,5.996208787,28.06575894,2.69554317,502.4268776,47.82878101,41.31688714,5.588302016,271.7556283,44.205181,28.24014902,9.18E-08,-8.39E-08,-4.72E-08,-2.36E-08,,,4.21884823
691,12:05:19,0.033393502,0.011535734,86.62093878,68.54387224,4.995658994,487.7713546,47.5589937,37.16730416,-0.04697293,-0.605866313,-0.11539042,29.21711504,0.347459525,0.177266926,0.213810951,47.49547545,36.58864672,43.14081718,30.97023658,27.63242149,21.93068059,33.68692889,31.7204483,27.43433864,27.67652982,25.80357653,38.2105901,39.45032087,38.07618723,38.39700271,32.9073615,38.09206764,38.63166679,33.36063681,49.28577677,-56896.36173,-56896.36173,-56896.36173,-56896.36173,-56896.36173,-56896.36173,-56896.36173,-56896.36173,-56896.36173,-56896.36173,-56896.36173,-56896.36173,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.157895923,327.4836123,6.096444726,27.95795023,2.695425153,502.4175346,47.82889903,41.31674945,6.187278628,340.8033103,43.55691254,28.14913809,4.46E-08,-1.26E-07,-5.77E-08,-4.72E-08,,,4.19642347
692,12:05:20,0.037130713,0.011404604,86.61592305,68.50627065,4.996878505,487.7450466,47.55802989,37.16472745,-0.046423823,-0.583541393,-0.11369884,29.21605289,0.348562986,0.177303642,0.217097402,47.48567366,36.58733584,43.08510357,30.95513636,27.6140329,21.91782294,34.02949251,31.94249761,27.42413149,27.70611365,25.81730015,38.19660131,39.5175916,37.93153605,38.39058118,32.89794412,38.08408863,38.62903177,33.36561304,49.4871195,-56896.96134,-56896.96134,-56896.96134,-56896.96134,-56896.96134,-56896.96134,-56896.96134,-56896.96134,-56896.96134,-56896.96134,-56896.96134,-56896.96134,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.158240139,327.4846941,6.096090674,27.95553088,3.396447301,473.4322652,48.02850544,39.04806554,6.186629534,340.8018351,43.55677485,28.14955115,-4.46E-08,-1.47E-07,-4.20E-08,-6.03E-08,,,4.18269985
693,12:05:21,0.030836463,0.010666996,86.61503792,68.61053556,4.999789596,487.7371788,47.55742013,37.16610432,-0.046669692,-0.590130687,-0.114249587,29.21563983,0.348234504,0.177163661,0.215191752,47.47734893,36.54467402,43.08375734,30.95578896,27.59354311,21.90537059,34.24931805,32.13105427,27.4247889,27.76064668,25.85584589,38.19857933,39.3730846,37.81573753,38.38677574,32.89881903,38.08250971,38.63590209,33.35121123,49.19043732,-56896.51239,-56896.51239,-56896.51239,-56896.51239,-56896.51239,-56896.51239,-56896.51239,-56896.51239,-56896.51239,-56896.51239,-56896.51239,-56896.51239,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.157961488,327.4782032,6.096405387,27.95594394,3.395522833,473.4403789,48.02972496,39.0482229,6.188203096,340.8025727,43.55677485,28.14957082,-8.39E-08,-2.62E-09,-3.15E-08,-6.56E-08,,,4.14415411
694,12:05:22,0.032311678,0.012527406,86.6327405,68.59096438,4.999317527,487.7482429,47.55891502,37.16612399,-0.046866387,-0.586000085,-0.114170909,29.2150104,0.34855479,0.177428544,0.214615762,47.53476083,36.54218253,43.09033201,30.95304301,27.58190951,21.91753059,34.06869805,32.38842521,27.42043042,27.82834444,25.88775906,38.19876612,39.09928267,37.69633715,38.39052104,32.90710444,38.08626431,38.62253518,33.34893524,48.633845,-56897.09839,-56897.09839,-56897.09839,-56897.09839,-56897.09839,-56897.09839,-56897.09839,-56897.09839,-56897.09839,-56897.09839,-56897.09839,-56897.09839,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.158059835,327.4759412,6.09670043,27.95741916,3.396545649,473.4332487,48.02856445,39.04727876,6.18761301,340.8084735,43.55636179,28.14935446,5.25E-08,-1.02E-07,5.77E-08,-2.88E-08,,,4.11224094
695,12:05:23,0.020214915,0.010675192,86.62772477,68.57649088,4.998688102,487.7538979,47.55930841,37.16632068,-0.045850128,-0.594949722,-0.113836527,29.21780348,0.348301709,0.177291512,0.22748521,47.63448096,36.52021545,43.09817627,30.95453384,27.5847752,21.9059325,33.7029744,32.57359347,27.4187476,27.89461521,25.93741442,38.19556264,39.04055811,37.59445409,38.39021015,32.91533634,38.0760194,38.6158583,33.35117452,48.59787435,-56896.20815,-56896.20815,-56896.20815,-56896.20815,-56896.20815,-56896.20815,-56896.20815,-56896.20815,-56896.20815,-56896.20815,-56896.20815,-56896.20815,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.158322096,327.4738759,6.097585559,27.9559046,3.395955563,473.4408706,48.02978396,39.04804587,6.187022924,340.7927379,43.55636179,28.14982653,2.88E-08,-5.25E-08,-6.56E-08,-8.92E-08,,,4.06258558
696,12:05:24,0.044703484,0.010617822,86.11238301,68.56380403,4.999356866,487.7403751,47.55677104,36.96376383,-0.045776367,-0.583934784,-0.115567446,29.21687901,0.348100752,0.177201688,0.217801571,47.68414036,36.55558082,43.08394618,30.94762749,27.58668881,21.91293205,34.18446288,32.79644318,27.41997946,27.98151069,25.98565304,38.20299744,39.0366522,37.509442,38.39741962,32.92487546,38.07195788,38.62269434,33.33538922,48.55596871,-56895.1592,-56895.1592,-56895.1592,-56895.1592,-56895.1592,-56895.1592,-56895.1592,-56895.1592,-56895.1592,-56895.1592,-56895.1592,-56895.1592,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.157428771,327.4713188,6.099178791,27.95570791,3.396545649,473.4359533,48.0289185,39.04773116,6.186904907,340.8067524,43.55734527,28.14931512,-3.41E-08,-3.93E-08,-2.36E-08,-8.92E-08,,,4.01434696
697,12:05:25,0.019526482,0.010568649,86.1125797,68.48330647,5.79988718,491.7554185,47.5642848,36.96710765,-0.045718998,-0.601145625,-0.116747618,29.21544313,0.348331213,0.177330524,0.214147955,47.58696758,36.52745614,43.06367878,30.93114684,27.5605417,21.905802,34.60017269,33.02584706,27.41952851,28.07216187,26.03014584,38.18453395,39.01599836,37.40895015,38.37451503,32.91700801,38.08196505,38.62201979,33.33740386,49.02942275,-56896.49031,-56896.49031,-56896.49031,-56896.49031,-56896.49031,-56896.49031,-56896.49031,-56896.49031,-56896.49031,-56896.49031,-56896.49031,-56896.49031,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.157772988,327.4801701,6.096798778,27.9561013,3.395463824,473.4305441,48.02874148,39.0477705,6.186708212,340.813145,43.55646014,28.14962983,-1.57E-08,-1.18E-07,-2.62E-09,-9.70E-08,,,3.96985416
698,12:05:26,0.03349185,0.012371689,86.12221777,68.64746511,5.79990685,491.7583689,47.56562233,36.9655931,-0.04625991,-0.595244765,-0.112892389,29.18639123,0.348625273,0.177347571,0.22734949,47.55219359,36.49883033,43.05878276,30.92364507,27.54207139,21.90275968,34.07404146,33.17732231,27.40992451,28.17023697,26.0862141,38.17625238,38.95597058,37.33067415,38.37780241,32.91336018,38.06961541,38.61279594,33.33257467,48.96659023,-56896.07116,-56896.07116,-56896.07116,-56896.07116,-56896.07116,-56896.07116,-56896.07116,-56896.07116,-56896.07116,-56896.07116,-56896.07116,-56896.07116,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15805164,327.4780065,6.096936464,27.95814693,3.396093249,473.4369367,48.02901685,39.0482229,6.186826229,340.7883123,43.55657816,28.14858735,-4.72E-08,-4.98E-08,-4.98E-08,-3.67E-08,,,3.9137859
699,12:05:27,0.030148029,0.012879819,86.10756397,68.50704104,5.799690485,491.7593524,47.56782532,36.96614385,-0.046694279,-0.587278605,-0.114524961,29.10576582,0.348740667,0.177332819,0.217498332,47.56991041,36.54015861,43.0202468,30.92660758,27.54732892,21.90094591,34.45646422,33.36972199,27.43042415,28.29607081,26.15238852,38.17739132,38.99731655,37.27319251,38.38005296,32.92733052,38.07558984,38.61987538,33.31209101,49.01360136,-56895.22433,-56895.22433,-56895.22433,-56895.22433,-56895.22433,-56895.22433,-56895.22433,-56895.22433,-56895.22433,-56895.22433,-56895.22433,-56895.22433,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.157338619,327.4764329,6.097290516,27.95657337,3.39607358,473.4374285,48.02895784,39.0480262,6.187829375,340.7892957,43.5573256,28.14962983,-1.31E-08,-6.82E-08,1.05E-08,-1.44E-07,,,3.84761148
700,12:05:28,0.033000112,0.012011081,86.1171037,68.56429577,5.799002051,491.7433709,47.56764829,36.96396053,-0.04498139,-0.59209764,-0.114033222,29.10551012,0.348416775,0.177385271,0.2150639,47.51069981,36.5146876,43.09866972,30.9281675,27.53138873,21.899774,33.9984299,33.65340295,27.42448893,28.55369209,26.29284312,38.18960847,38.94820087,37.16348682,38.3893738,32.93698014,38.06849897,38.62857611,33.32380729,49.18500419,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.657339096,320.4792917,5.597625375,27.91316271,3.395955563,473.4433293,48.02933156,39.04767215,5.686138272,325.7890642,43.47742796,28.05867791,-5.25E-09,-5.77E-08,-5.51E-08,-1.21E-07,,,3.70715688
701,12:05:29,0.028771162,0.013486296,86.11139953,68.59001368,5.800595284,491.7583689,47.56788433,36.96600616,-0.046153367,-0.580886006,-0.113659501,29.10617888,0.348360389,0.177424282,0.214321375,47.51069981,36.5146876,43.09866972,30.9281675,27.53138873,21.899774,33.9984299,33.65340295,27.42448893,28.55369209,26.29284312,38.18960847,38.94820087,37.16348682,38.3893738,32.93698014,38.06849897,38.62857611,33.32380729,49.18500419,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,-56899.37776,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.657339096,320.4792917,5.597625375,27.91316271,3.395955563,473.4433293,48.02933156,39.04767215,5.686138272,325.7890642,43.47742796,28.05867791,-5.25E-09,-5.77E-08,-5.51E-08,-1.21E-07,,,3.70715688
702,12:05:30,0.014412403,0.013092905,86.10422015,68.65146458,5.800005198,491.7559102,47.56434381,36.96376383,-0.045948476,-0.593179464,-0.115606785,29.10576582,0.348202705,0.177488208,0.226306349,47.50723281,36.49529249,43.15642073,30.92277654,27.52573217,21.9021047,33.59459332,33.72820435,27.44658219,28.68623376,26.3697058,38.18073674,38.95178376,37.11758295,38.39051421,32.94195637,38.05430135,38.60750284,33.31082039,49.08728457,-56896.52484,-56896.52484,-56896.52484,-56896.52484,-56896.52484,-56896.52484,-56896.52484,-56896.52484,-56896.52484,-56896.52484,-56896.52484,-56896.52484,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.657847226,320.4804718,5.598294139,27.91463792,4.895973802,484.425813,48.06745112,37.84788966,5.687043071,325.7932439,43.4768182,28.05828452,-3.67E-08,-6.29E-08,1.57E-08,-3.93E-08,,,3.6302942
703,12:05:31,0.029164553,0.013437122,86.11208797,68.57914627,5.799926519,491.769433,47.56688118,36.9669503,-0.046882778,-0.585606694,-0.114741325,29.1090703,0.347857505,0.177261025,0.215253383,47.44674122,36.50066799,43.11567983,30.90992176,27.51710751,21.89475803,33.60718732,33.8346352,27.42453545,28.81532524,26.44859602,38.17296615,38.77826399,37.05716812,38.37251575,32.93792569,38.03826905,38.60482745,33.30294751,49.03326995,-56896.81933,-56896.81933,-56896.81933,-56896.81933,-56896.81933,-56896.81933,-56896.81933,-56896.81933,-56896.81933,-56896.81933,-56896.81933,-56896.81933,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65802753,320.4823405,5.597704053,27.91475594,4.896347523,484.4240919,48.06741178,37.84828305,5.687456131,325.7870972,43.47671986,28.0581075,-1.49E-07,-6.03E-08,-2.10E-08,-1.31E-08,,,3.55140398
704,12:05:32,0.022673607,0.011896342,86.11602187,68.53528321,5.800005198,491.7731211,47.56694019,36.96504235,-0.045587867,-0.586491823,-0.114426613,29.10718203,0.348431855,0.177450508,0.214955717,47.47674836,36.5016425,43.15475565,30.89984169,27.52014705,21.89921463,34.13160968,33.92831495,27.43985882,28.95941276,26.52412031,38.17415988,38.61964251,37.01153035,38.37304175,32.9506014,38.0459899,38.61253949,33.30804641,49.47554641,-56898.9267,-56898.9267,-56898.9267,-56898.9267,-56898.9267,-56898.9267,-56898.9267,-56898.9267,-56898.9267,-56898.9267,-56898.9267,-56898.9267,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.657855421,320.4831272,5.596445203,27.91524768,4.896229506,484.4228625,48.06774616,37.84847975,5.687574148,325.7885724,43.47679853,28.05867791,-8.92E-08,-1.10E-07,-2.10E-08,-1.47E-07,,,3.47587969
705,12:05:33,0.035655499,0.009462237,86.09684408,68.55603456,5.799808502,491.7473048,47.56729424,36.96370482,-0.046809018,-0.59209764,-0.112931728,29.10659194,0.348421365,0.177439362,0.226657122,47.62727364,36.50480986,43.14928917,30.89875471,27.50608891,21.89626585,34.14466318,33.96965095,27.44627029,29.09593637,26.59047741,38.16685866,38.47316149,36.9790085,38.37619716,32.94547107,38.01472052,38.60487169,33.28793567,49.04790449,-56895.89125,-56895.89125,-56895.89125,-56895.89125,-56895.89125,-56895.89125,-56895.89125,-56895.89125,-56895.89125,-56895.89125,-56895.89125,-56895.89125,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.657617748,320.4870611,5.596936941,27.91271031,4.896622896,484.4194204,48.06723475,37.84846008,5.686452985,325.7976696,43.47668052,28.05842221,-5.51E-08,-4.46E-08,-7.87E-09,-4.72E-08,,,3.40952259
706,12:05:34,0.031721592,0.012134016,86.61090732,68.58185083,5.79947412,493.379876,47.74915874,36.97947979,-0.046399236,-0.591015816,-0.114328265,29.1056478,0.348391861,0.177268893,0.217613071,47.69662629,36.53932509,43.2445855,30.90092325,27.50781792,21.8897304,34.18854156,34.02970118,27.44549744,29.23319524,26.67583006,38.17344545,38.44727705,36.94769248,38.37188276,32.95100376,38.00102791,38.59964346,33.29366236,49.01142198,-56896.21126,-56896.21126,-56896.21126,-56896.21126,-56896.21126,-56896.21126,-56896.21126,-56896.21126,-56896.21126,-56896.21126,-56896.21126,-56896.21126,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.658248812,320.4868644,5.597192645,27.91347742,4.895324707,484.4226167,48.06760848,37.84751594,5.687200427,325.7883266,43.47671986,28.05875659,-6.29E-08,-4.20E-08,-4.72E-08,-7.34E-08,,,3.32416994
707,12:05:35,0.021886826,0.01052767,86.60913706,68.55542809,5.897625089,494.7397783,47.74811625,36.97306752,-0.04625991,-0.593277812,-0.11328578,29.10777211,0.348252535,0.177381337,0.214967519,47.78329228,36.51899821,43.17364392,30.88510316,27.49757188,21.89040921,34.44149153,34.05930807,27.45685891,29.36505639,26.75281833,38.15696836,38.46461156,36.9206903,38.36675587,32.95481541,37.9947265,38.59112644,33.27516486,48.82075175,-56896.6896,-56896.6896,-56896.6896,-56896.6896,-56896.6896,-56896.6896,-56896.6896,-56896.6896,-56896.6896,-56896.6896,-56896.6896,-56896.6896,69.99719245,49.99926181,99.99855973,59.9985253,4.99776945,-0.00311145,-0.00104216,99.99608915,99.9974136,-0.000203758,-4.07E-05,-4.03E-05,-0.000199554,-3.67E-05,-5.47E-05,-1.18E-05,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.658002943,320.4740793,5.594910979,27.91373312,4.896504879,484.4211414,48.06676269,37.84847975,5.687397122,325.8016035,43.47685754,28.05798948,-1.02E-07,-8.65E-08,-3.15E-08,-6.56E-08,,,3.24718167
